,date,fee,id
0,2021-01-01,3792475.6569807585,eth
1,2021-01-02,6211727.153936906,eth
2,2021-01-03,12885735.75769752,eth
3,2021-01-04,20731747.719274726,eth
4,2021-01-05,12071626.341110118,eth
5,2021-01-06,11709213.651475808,eth
6,2021-01-07,12975732.529565489,eth
7,2021-01-08,13654309.459645081,eth
8,2021-01-09,9267917.758626409,eth
9,2021-01-10,8838855.574197993,eth
10,2021-01-11,21385633.02445459,eth
11,2021-01-12,7040078.491622582,eth
12,2021-01-13,6060100.194416699,eth
13,2021-01-14,7881262.725453644,eth
14,2021-01-15,8666235.386837853,eth
15,2021-01-16,7761676.781321823,eth
16,2021-01-17,6052358.019108336,eth
17,2021-01-18,7259140.739953946,eth
18,2021-01-19,11032061.183471056,eth
19,2021-01-20,9107911.227070166,eth
20,2021-01-21,11028681.652444798,eth
21,2021-01-22,12826965.85369188,eth
22,2021-01-23,7811778.335706711,eth
23,2021-01-24,8873676.137472067,eth
24,2021-01-25,11420114.78715,eth
25,2021-01-26,9102180.396618046,eth
26,2021-01-27,9634962.164089587,eth
27,2021-01-28,9842084.675523898,eth
28,2021-01-29,15082230.890624158,eth
29,2021-01-30,11925506.651769415,eth
30,2021-01-31,13517334.66430717,eth
31,2021-02-01,16622188.071612434,eth
32,2021-02-02,20994189.029877216,eth
33,2021-02-03,22752030.665139757,eth
34,2021-02-04,30233980.310573462,eth
35,2021-02-05,33970150.15889293,eth
36,2021-02-06,23689442.541006193,eth
37,2021-02-07,20333830.832662318,eth
38,2021-02-08,28798324.127468027,eth
39,2021-02-09,32502145.850571085,eth
40,2021-02-10,29625425.413236607,eth
41,2021-02-11,24287805.619962398,eth
42,2021-02-12,25897037.364575997,eth
43,2021-02-13,26424545.241419036,eth
44,2021-02-14,21160232.973797232,eth
45,2021-02-15,25507084.44940985,eth
46,2021-02-16,23967384.969889943,eth
47,2021-02-17,25555736.427314207,eth
48,2021-02-18,27839474.157196864,eth
49,2021-02-19,29319513.24853891,eth
50,2021-02-20,30462329.853718314,eth
51,2021-02-21,21926416.319828134,eth
52,2021-02-22,39619823.01416601,eth
53,2021-02-23,49552861.815076135,eth
54,2021-02-24,26353190.36936909,eth
55,2021-02-25,19585414.3500345,eth
56,2021-02-26,18352032.80629829,eth
57,2021-02-27,13786555.856886746,eth
58,2021-02-28,13665291.644135945,eth
59,2021-03-01,14495243.938192584,eth
60,2021-03-02,14800046.484532671,eth
61,2021-03-03,16136612.236843837,eth
62,2021-03-04,13738724.532494798,eth
63,2021-03-05,16850454.9600243,eth
64,2021-03-06,13019301.959630376,eth
65,2021-03-07,17985690.6288399,eth
66,2021-03-08,19832550.79723124,eth
67,2021-03-09,20502487.758212242,eth
68,2021-03-10,19346052.090396732,eth
69,2021-03-11,19411128.66827957,eth
70,2021-03-12,24047339.233583767,eth
71,2021-03-13,25051875.39404323,eth
72,2021-03-14,22354575.732775513,eth
73,2021-03-15,26985036.388937175,eth
74,2021-03-16,26835162.99695721,eth
75,2021-03-17,28197211.66036764,eth
76,2021-03-18,25573444.388170317,eth
77,2021-03-19,22825213.322128776,eth
78,2021-03-20,20407222.08811034,eth
79,2021-03-21,19305268.12075432,eth
80,2021-03-22,25319526.75522439,eth
81,2021-03-23,21835880.738392424,eth
82,2021-03-24,22262906.989383284,eth
83,2021-03-25,23116025.234824363,eth
84,2021-03-26,19756371.50622428,eth
85,2021-03-27,16138536.4403626,eth
86,2021-03-28,16521602.794725686,eth
87,2021-03-29,21531840.614465356,eth
88,2021-03-30,24445139.293673877,eth
89,2021-03-31,32250150.998548493,eth
90,2021-04-01,30629520.391860817,eth
91,2021-04-02,31204104.673289437,eth
92,2021-04-03,23824678.056177292,eth
93,2021-04-04,18409359.960791264,eth
94,2021-04-05,24614420.027224872,eth
95,2021-04-06,25885643.324701488,eth
96,2021-04-07,24283122.765078653,eth
97,2021-04-08,19984083.103596915,eth
98,2021-04-09,19293777.035047866,eth
99,2021-04-10,17018055.651014626,eth
100,2021-04-11,14346886.627841895,eth
101,2021-04-12,18503394.963424064,eth
102,2021-04-13,21611461.39577693,eth
103,2021-04-14,26376690.298774302,eth
104,2021-04-15,19865071.32779539,eth
105,2021-04-16,34813419.904750094,eth
106,2021-04-17,27388330.841592904,eth
107,2021-04-18,31382926.958826255,eth
108,2021-04-19,33400316.0977592,eth
109,2021-04-20,50360281.755046956,eth
110,2021-04-21,35197847.50738079,eth
111,2021-04-22,31865395.288133893,eth
112,2021-04-23,27074729.023811825,eth
113,2021-04-24,14206281.642408235,eth
114,2021-04-25,11892172.609646482,eth
115,2021-04-26,14381219.86426913,eth
116,2021-04-27,15989882.614273945,eth
117,2021-04-28,19830638.106565773,eth
118,2021-04-29,18364196.369335555,eth
119,2021-04-30,14434324.006545935,eth
120,2021-05-01,14477020.504375044,eth
121,2021-05-02,11404098.275516057,eth
122,2021-05-03,21146785.783037566,eth
123,2021-05-04,20970157.86405706,eth
124,2021-05-05,19669053.225904427,eth
125,2021-05-06,21502423.496827483,eth
126,2021-05-07,22106894.346014287,eth
127,2021-05-08,51002274.12509436,eth
128,2021-05-09,47556965.901163004,eth
129,2021-05-10,88986087.20582679,eth
130,2021-05-11,117202966.5068981,eth
131,2021-05-12,107101542.04899949,eth
132,2021-05-13,60761293.13898705,eth
133,2021-05-14,49944859.37989775,eth
134,2021-05-15,32760599.183932293,eth
135,2021-05-16,27559844.39134093,eth
136,2021-05-17,29333599.886420157,eth
137,2021-05-18,27789333.896849662,eth
138,2021-05-19,78097987.13556878,eth
139,2021-05-20,34289784.90992476,eth
140,2021-05-21,26489134.069165908,eth
141,2021-05-22,12306345.85270617,eth
142,2021-05-23,28710941.834880136,eth
143,2021-05-24,16691146.197742285,eth
144,2021-05-25,12881009.794016581,eth
145,2021-05-26,13175323.349715065,eth
146,2021-05-27,9964755.642852472,eth
147,2021-05-28,9096159.387012197,eth
148,2021-05-29,7085213.707166771,eth
149,2021-05-30,6325995.359794827,eth
150,2021-05-31,8310263.336388623,eth
151,2021-06-01,7445298.583115601,eth
152,2021-06-02,8048109.567725421,eth
153,2021-06-03,8740188.921992842,eth
154,2021-06-04,7008878.844847527,eth
155,2021-06-05,4785475.552457779,eth
156,2021-06-06,4222684.659380112,eth
157,2021-06-07,5466066.928367561,eth
158,2021-06-08,7185466.8060665475,eth
159,2021-06-09,6185034.420796258,eth
160,2021-06-10,4964235.3351861155,eth
161,2021-06-11,5349665.414224639,eth
162,2021-06-12,4552599.643847749,eth
163,2021-06-13,3672564.5856237737,eth
164,2021-06-14,4972017.600915194,eth
165,2021-06-15,5196266.81320987,eth
166,2021-06-16,4574892.292151311,eth
167,2021-06-17,4997675.079487753,eth
168,2021-06-18,4638646.460113608,eth
169,2021-06-19,3233365.979707344,eth
170,2021-06-20,3836997.76343566,eth
171,2021-06-21,7847772.550832057,eth
172,2021-06-22,12324253.88558013,eth
173,2021-06-23,4224271.280243837,eth
174,2021-06-24,3793221.6254820074,eth
175,2021-06-25,4474722.030916029,eth
176,2021-06-26,2683861.599326957,eth
177,2021-06-27,4885306.905282221,eth
178,2021-06-28,4680393.394578726,eth
179,2021-06-29,4869662.170652014,eth
180,2021-06-30,6946780.543968311,eth
181,2021-07-01,4540783.95459069,eth
182,2021-07-02,3618744.5240715784,eth
183,2021-07-03,3370871.337057698,eth
184,2021-07-04,2974788.6742488933,eth
185,2021-07-05,3895858.419612215,eth
186,2021-07-06,11169667.790114384,eth
187,2021-07-07,8524443.82674204,eth
188,2021-07-08,7328400.93743779,eth
189,2021-07-09,5664791.511063153,eth
190,2021-07-10,3443306.2537354,eth
191,2021-07-11,2681742.16687918,eth
192,2021-07-12,5447784.09667451,eth
193,2021-07-13,5680974.981754547,eth
194,2021-07-14,8662978.29150432,eth
195,2021-07-15,8001474.263435486,eth
196,2021-07-16,7375615.54138262,eth
197,2021-07-17,5057076.247952844,eth
198,2021-07-18,4850589.320140063,eth
199,2021-07-19,5013084.93780393,eth
200,2021-07-20,5590754.067274891,eth
201,2021-07-21,4939343.666951517,eth
202,2021-07-22,6379167.340997709,eth
203,2021-07-23,7820377.751955218,eth
204,2021-07-24,4830428.332298773,eth
205,2021-07-25,4353924.705797782,eth
206,2021-07-26,8692345.035931375,eth
207,2021-07-27,11086305.490644326,eth
208,2021-07-28,11862874.126800517,eth
209,2021-07-29,7176773.1635120995,eth
210,2021-07-30,8664460.93907814,eth
211,2021-07-31,12342269.983518321,eth
212,2021-08-01,9466310.707643121,eth
213,2021-08-02,10751435.02212306,eth
214,2021-08-03,12370216.649947345,eth
215,2021-08-04,11425809.877726922,eth
216,2021-08-05,17670787.874056216,eth
217,2021-08-06,15341491.436180774,eth
218,2021-08-07,16930319.111520182,eth
219,2021-08-08,16573316.206875779,eth
220,2021-08-09,20358753.242601335,eth
221,2021-08-10,24020144.085938003,eth
222,2021-08-11,21475063.34479755,eth
223,2021-08-12,19815940.11610304,eth
224,2021-08-13,22785583.146220773,eth
225,2021-08-14,19851553.382649016,eth
226,2021-08-15,25278168.936181623,eth
227,2021-08-16,19200655.87389087,eth
228,2021-08-17,17373345.348055914,eth
229,2021-08-18,16056061.232211052,eth
230,2021-08-19,19700658.610818896,eth
231,2021-08-20,15464170.348731464,eth
232,2021-08-21,12996535.75910543,eth
233,2021-08-22,12979124.472260738,eth
234,2021-08-23,22095271.61742569,eth
235,2021-08-24,28006206.778757557,eth
236,2021-08-25,32691592.27582319,eth
237,2021-08-26,31116659.93935556,eth
238,2021-08-27,44209587.43997534,eth
239,2021-08-28,32503432.45858611,eth
240,2021-08-29,35616814.226393506,eth
241,2021-08-30,40060905.43402456,eth
242,2021-08-31,46511281.850336336,eth
243,2021-09-01,57364611.38259747,eth
244,2021-09-02,44158931.02465889,eth
245,2021-09-03,62729429.11352112,eth
246,2021-09-04,48456684.301103294,eth
247,2021-09-05,45940912.56307954,eth
248,2021-09-06,48036354.60622649,eth
249,2021-09-07,72541678.92212509,eth
250,2021-09-08,58047278.115062095,eth
251,2021-09-09,57823112.37288617,eth
252,2021-09-10,34969651.9235828,eth
253,2021-09-11,22160856.87591189,eth
254,2021-09-12,22609028.23316502,eth
255,2021-09-13,28984426.7466175,eth
256,2021-09-14,29676125.51002271,eth
257,2021-09-15,26395989.349218007,eth
258,2021-09-16,33470716.689891618,eth
259,2021-09-17,26874264.349459708,eth
260,2021-09-18,19438779.97501666,eth
261,2021-09-19,23906977.688774448,eth
262,2021-09-20,27671681.165678486,eth
263,2021-09-21,29451675.128428124,eth
264,2021-09-22,22184644.61261927,eth
265,2021-09-23,29913315.7413905,eth
266,2021-09-24,22407052.423677772,eth
267,2021-09-25,14719786.44101935,eth
268,2021-09-26,22810990.148763373,eth
269,2021-09-27,50510952.61531343,eth
270,2021-09-28,26519880.25194842,eth
271,2021-09-29,24276767.294087958,eth
272,2021-09-30,35344961.679504305,eth
273,2021-10-01,29992546.02288139,eth
274,2021-10-02,22782494.419814374,eth
275,2021-10-03,21630650.323938016,eth
276,2021-10-04,35412439.38975921,eth
277,2021-10-05,48398566.761223465,eth
278,2021-10-06,53961949.16836706,eth
279,2021-10-07,52925259.33580427,eth
280,2021-10-08,46625909.95319256,eth
281,2021-10-09,28842245.771927092,eth
282,2021-10-10,29692387.669913404,eth
283,2021-10-11,39490027.07345155,eth
284,2021-10-12,32376766.37329566,eth
285,2021-10-13,36673411.97554534,eth
286,2021-10-14,51483373.4526562,eth
287,2021-10-15,60391592.84184596,eth
288,2021-10-16,33583137.80892669,eth
289,2021-10-17,29636318.87952437,eth
290,2021-10-18,49470474.49794669,eth
291,2021-10-19,29990332.28946704,eth
292,2021-10-20,34150035.29951675,eth
293,2021-10-21,40839051.622264914,eth
294,2021-10-22,35971253.84659357,eth
295,2021-10-23,28266038.655584786,eth
296,2021-10-24,31161124.56277858,eth
297,2021-10-25,43040668.78342383,eth
298,2021-10-26,52929270.78229529,eth
299,2021-10-27,67760357.04554567,eth
300,2021-10-28,82028892.71572186,eth
301,2021-10-29,77986662.73365507,eth
302,2021-10-30,70548526.29689634,eth
303,2021-10-31,64257144.70110652,eth
304,2021-11-01,69536036.6521994,eth
305,2021-11-02,80975684.6669248,eth
306,2021-11-03,75669430.35383761,eth
307,2021-11-04,65607750.203619815,eth
308,2021-11-05,61306490.42863808,eth
309,2021-11-06,52820648.19080487,eth
310,2021-11-07,46635122.65548063,eth
311,2021-11-08,62035361.27193074,eth
312,2021-11-09,82921039.89084469,eth
313,2021-11-10,78588342.32681392,eth
314,2021-11-11,76568032.2903975,eth
315,2021-11-12,70246289.66173695,eth
316,2021-11-13,61207792.0052604,eth
317,2021-11-14,52512374.72444356,eth
318,2021-11-15,70445575.08921959,eth
319,2021-11-16,62037459.65657591,eth
320,2021-11-17,57581719.74238272,eth
321,2021-11-18,57661966.66934986,eth
322,2021-11-19,52096924.88406366,eth
323,2021-11-20,46062489.98819642,eth
324,2021-11-21,45983017.9869186,eth
325,2021-11-22,61172755.08434325,eth
326,2021-11-23,59543324.95795764,eth
327,2021-11-24,55665124.61229104,eth
328,2021-11-25,56175568.778899536,eth
329,2021-11-26,46111365.43678403,eth
330,2021-11-27,49634356.1020106,eth
331,2021-11-28,49132060.98496633,eth
332,2021-11-29,54255038.516465805,eth
333,2021-11-30,69069986.18909536,eth
334,2021-12-01,62620320.02641717,eth
335,2021-12-02,52833931.2067229,eth
336,2021-12-03,45878831.80861955,eth
337,2021-12-04,58845694.6427496,eth
338,2021-12-05,42813383.08895282,eth
339,2021-12-06,46679090.58616768,eth
340,2021-12-07,40639663.508805566,eth
341,2021-12-08,35685618.2721586,eth
342,2021-12-09,35248800.602271825,eth
343,2021-12-10,37343967.70533752,eth
344,2021-12-11,31529460.529896203,eth
345,2021-12-12,27188480.14173794,eth
346,2021-12-13,33644781.73437114,eth
347,2021-12-14,30767621.76757367,eth
348,2021-12-15,36707369.39964413,eth
349,2021-12-16,41423662.9348627,eth
350,2021-12-17,39239439.412834786,eth
351,2021-12-18,26795865.666890673,eth
352,2021-12-19,25355936.467789214,eth
353,2021-12-20,28700496.476916768,eth
354,2021-12-21,28036811.583139814,eth
355,2021-12-22,31670162.93739344,eth
356,2021-12-23,35207125.28292674,eth
357,2021-12-24,29971714.559040274,eth
358,2021-12-25,29759815.17396119,eth
359,2021-12-26,23277469.181050494,eth
360,2021-12-27,32497271.677000385,eth
361,2021-12-28,39628046.45504677,eth
362,2021-12-29,46065642.643751435,eth
363,2021-12-30,40773595.73231882,eth
364,2021-12-31,34347395.91159574,eth
365,2021-01-01,27674.380716418083,bsc
366,2021-01-02,30766.313272463634,bsc
367,2021-01-03,35386.560561668775,bsc
368,2021-01-04,40042.18897662046,bsc
369,2021-01-05,36208.7196995018,bsc
370,2021-01-06,34315.020002476216,bsc
371,2021-01-07,39017.838016360176,bsc
372,2021-01-08,40064.614774914764,bsc
373,2021-01-09,36011.935389932856,bsc
374,2021-01-10,38482.09161394506,bsc
375,2021-01-11,40136.15034467618,bsc
376,2021-01-12,28881.36016576174,bsc
377,2021-01-13,32026.99748030606,bsc
378,2021-01-14,34207.35384994797,bsc
379,2021-01-15,31477.989666989815,bsc
380,2021-01-16,28650.300797432785,bsc
381,2021-01-17,30230.716149098447,bsc
382,2021-01-18,32084.215206558914,bsc
383,2021-01-19,35916.9241371376,bsc
384,2021-01-20,30132.97523273737,bsc
385,2021-01-21,33953.85455718046,bsc
386,2021-01-22,31735.95999801456,bsc
387,2021-01-23,31761.922435492193,bsc
388,2021-01-24,33655.529969779425,bsc
389,2021-01-25,40246.87562588413,bsc
390,2021-01-26,50777.00430844801,bsc
391,2021-01-27,69925.84869637895,bsc
392,2021-01-28,70120.05400242873,bsc
393,2021-01-29,59673.51451975279,bsc
394,2021-01-30,65286.63333222914,bsc
395,2021-01-31,70195.21578476242,bsc
396,2021-02-01,78418.71782835765,bsc
397,2021-02-02,94913.94475605716,bsc
398,2021-02-03,91526.10609245786,bsc
399,2021-02-04,96751.06115882468,bsc
400,2021-02-05,119110.51983163085,bsc
401,2021-02-06,155404.7810840022,bsc
402,2021-02-07,159759.28015933352,bsc
403,2021-02-08,181335.33395060932,bsc
404,2021-02-09,262890.7434308186,bsc
405,2021-02-10,371825.8219119655,bsc
406,2021-02-11,339142.06461552257,bsc
407,2021-02-12,282333.69762123807,bsc
408,2021-02-13,268820.57557269663,bsc
409,2021-02-14,332843.7496212728,bsc
410,2021-02-15,391750.50005968986,bsc
411,2021-02-16,428237.72547547065,bsc
412,2021-02-17,467040.1160674219,bsc
413,2021-02-18,675092.9820625498,bsc
414,2021-02-19,1007972.1760027618,bsc
415,2021-02-20,1564920.8250061257,bsc
416,2021-02-21,959099.0235974367,bsc
417,2021-02-22,1253006.5111559054,bsc
418,2021-02-23,1271689.05181364,bsc
419,2021-02-24,905602.206384241,bsc
420,2021-02-25,956058.3856055175,bsc
421,2021-02-26,934054.439758315,bsc
422,2021-02-27,786410.187273332,bsc
423,2021-02-28,754401.7398491034,bsc
424,2021-03-01,738209.3564790267,bsc
425,2021-03-02,848401.7388636433,bsc
426,2021-03-03,689044.3831385417,bsc
427,2021-03-04,801660.370195139,bsc
428,2021-03-05,698104.7380202755,bsc
429,2021-03-06,638450.9437887114,bsc
430,2021-03-07,743160.0180128353,bsc
431,2021-03-08,716459.6909585948,bsc
432,2021-03-09,833165.3477587269,bsc
433,2021-03-10,1078491.6737600106,bsc
434,2021-03-11,1100451.4507016984,bsc
435,2021-03-12,1071623.8017219522,bsc
436,2021-03-13,905785.204021454,bsc
437,2021-03-14,1042182.9311485725,bsc
438,2021-03-15,1077563.4085718943,bsc
439,2021-03-16,1149902.2288777013,bsc
440,2021-03-17,1040776.6809896526,bsc
441,2021-03-18,1208323.934384025,bsc
442,2021-03-19,1002755.2553509627,bsc
443,2021-03-20,893137.7838422821,bsc
444,2021-03-21,929849.2582437015,bsc
445,2021-03-22,1050488.4500983816,bsc
446,2021-03-23,1071813.821791507,bsc
447,2021-03-24,1236141.6617472859,bsc
448,2021-03-25,1343366.0190038243,bsc
449,2021-03-26,1087846.0288150306,bsc
450,2021-03-27,1123903.5894492127,bsc
451,2021-03-28,1121005.1029115387,bsc
452,2021-03-29,1195990.705885906,bsc
453,2021-03-30,1219467.9773022109,bsc
454,2021-03-31,1386503.1830407844,bsc
455,2021-04-01,1355273.2134728876,bsc
456,2021-04-02,1807791.1618137374,bsc
457,2021-04-03,1800634.6979575779,bsc
458,2021-04-04,1698980.49993321,bsc
459,2021-04-05,2105192.47133655,bsc
460,2021-04-06,2108451.561380292,bsc
461,2021-04-07,2025126.0866780363,bsc
462,2021-04-08,1862815.5122033828,bsc
463,2021-04-09,1916372.0608191402,bsc
464,2021-04-10,1937526.4599016279,bsc
465,2021-04-11,1721953.7586401056,bsc
466,2021-04-12,2293193.1865071366,bsc
467,2021-04-13,2142823.6977492203,bsc
468,2021-04-14,1963540.882898402,bsc
469,2021-04-15,1957923.382775281,bsc
470,2021-04-16,2111092.012955093,bsc
471,2021-04-17,1955076.8931503112,bsc
472,2021-04-18,2247816.79355029,bsc
473,2021-04-19,2551201.4747756333,bsc
474,2021-04-20,4002611.9997632117,bsc
475,2021-04-21,5130836.798696618,bsc
476,2021-04-22,3683612.999082454,bsc
477,2021-04-23,2951538.818662758,bsc
478,2021-04-24,3206841.1368115717,bsc
479,2021-04-25,2824300.1204285743,bsc
480,2021-04-26,3239682.2377805063,bsc
481,2021-04-27,3186171.4334966247,bsc
482,2021-04-28,3127439.233825378,bsc
483,2021-04-29,3125375.160791478,bsc
484,2021-04-30,3414390.4815739095,bsc
485,2021-05-01,3328494.6687000096,bsc
486,2021-05-02,3476357.9362133425,bsc
487,2021-05-03,3694971.073666148,bsc
488,2021-05-04,3772028.312098392,bsc
489,2021-05-05,3448428.955756792,bsc
490,2021-05-06,4163287.2781136916,bsc
491,2021-05-07,4204584.875128913,bsc
492,2021-05-08,3952535.6966086193,bsc
493,2021-05-09,4795185.59261684,bsc
494,2021-05-10,6068928.628732749,bsc
495,2021-05-11,10072232.69340231,bsc
496,2021-05-12,8917344.974587468,bsc
497,2021-05-13,5875362.674049133,bsc
498,2021-05-14,5216267.971437534,bsc
499,2021-05-15,5334722.616910569,bsc
500,2021-05-16,4662917.901784581,bsc
501,2021-05-17,4469197.059776697,bsc
502,2021-05-18,3968635.31800568,bsc
503,2021-05-19,5552820.944552312,bsc
504,2021-05-20,3443374.316529579,bsc
505,2021-05-21,2793673.072858367,bsc
506,2021-05-22,1660323.5497275575,bsc
507,2021-05-23,2281012.7708031833,bsc
508,2021-05-24,1389396.6344745127,bsc
509,2021-05-25,1687178.6350199867,bsc
510,2021-05-26,1652721.840899834,bsc
511,2021-05-27,2284385.38414692,bsc
512,2021-05-28,1810016.733585967,bsc
513,2021-05-29,1436097.037259309,bsc
514,2021-05-30,1274670.3535638729,bsc
515,2021-05-31,1420902.5238828093,bsc
516,2021-06-01,1786091.5103720175,bsc
517,2021-06-02,1744575.0785346276,bsc
518,2021-06-03,2033849.094131955,bsc
519,2021-06-04,1954388.9609494845,bsc
520,2021-06-05,1865306.713449693,bsc
521,2021-06-06,1485585.826831753,bsc
522,2021-06-07,1776688.3427795037,bsc
523,2021-06-08,1415560.4682752276,bsc
524,2021-06-09,1411295.795171166,bsc
525,2021-06-10,1443861.404905984,bsc
526,2021-06-11,1468125.3200689454,bsc
527,2021-06-12,1231015.7752696094,bsc
528,2021-06-13,1357459.8901464816,bsc
529,2021-06-14,1363078.0207831198,bsc
530,2021-06-15,1557264.5770272783,bsc
531,2021-06-16,1530585.362398613,bsc
532,2021-06-17,1621579.0606164734,bsc
533,2021-06-18,1594203.2245908538,bsc
534,2021-06-19,1274038.71424478,bsc
535,2021-06-20,1199662.798558397,bsc
536,2021-06-21,1495118.6052031426,bsc
537,2021-06-22,1364836.5583358267,bsc
538,2021-06-23,948145.7737254022,bsc
539,2021-06-24,1128210.0193641519,bsc
540,2021-06-25,1244484.9120463866,bsc
541,2021-06-26,946252.4244604196,bsc
542,2021-06-27,863368.933680409,bsc
543,2021-06-28,1074858.6823707568,bsc
544,2021-06-29,1090290.6404247961,bsc
545,2021-06-30,1180955.1058247976,bsc
546,2021-07-01,1035141.8577611434,bsc
547,2021-07-02,1214098.0423612732,bsc
548,2021-07-03,969076.2977987644,bsc
549,2021-07-04,1286711.684709796,bsc
550,2021-07-05,1481688.9886816642,bsc
551,2021-07-06,1593718.2665830906,bsc
552,2021-07-07,1708279.1433343515,bsc
553,2021-07-08,1328655.4130107802,bsc
554,2021-07-09,1351174.622222414,bsc
555,2021-07-10,1284225.5156877034,bsc
556,2021-07-11,1056646.2997092789,bsc
557,2021-07-12,1427217.1528347004,bsc
558,2021-07-13,1262040.7605843314,bsc
559,2021-07-14,1560270.454473203,bsc
560,2021-07-15,1174958.4465818356,bsc
561,2021-07-16,1068119.2182753985,bsc
562,2021-07-17,1020484.3905236623,bsc
563,2021-07-18,1117398.9010943389,bsc
564,2021-07-19,1592452.4377776785,bsc
565,2021-07-20,1383299.132652228,bsc
566,2021-07-21,1297646.8309789074,bsc
567,2021-07-22,1844129.9856860354,bsc
568,2021-07-23,2142688.0964575447,bsc
569,2021-07-24,2263192.9270438454,bsc
570,2021-07-25,2308029.644124922,bsc
571,2021-07-26,2936117.72989222,bsc
572,2021-07-27,3179926.1965837553,bsc
573,2021-07-28,3731599.542370577,bsc
574,2021-07-29,3727951.371053122,bsc
575,2021-07-30,3004614.14685431,bsc
576,2021-07-31,2895564.760315041,bsc
577,2021-08-01,3087325.7186221736,bsc
578,2021-08-02,2816839.811812732,bsc
579,2021-08-03,2685087.979637705,bsc
580,2021-08-04,2574771.4230432576,bsc
581,2021-08-05,2480719.6990875355,bsc
582,2021-08-06,2477685.89897434,bsc
583,2021-08-07,2468320.078689415,bsc
584,2021-08-08,2536243.139029679,bsc
585,2021-08-09,2453388.5269306554,bsc
586,2021-08-10,2672657.5641788803,bsc
587,2021-08-11,3352885.4722201824,bsc
588,2021-08-12,2878698.7226779717,bsc
589,2021-08-13,2445119.253728484,bsc
590,2021-08-14,2183538.663488048,bsc
591,2021-08-15,2504355.9940868025,bsc
592,2021-08-16,2770408.2951634675,bsc
593,2021-08-17,2604437.812171351,bsc
594,2021-08-18,2540852.951011906,bsc
595,2021-08-19,2902740.748827414,bsc
596,2021-08-20,3001862.156106913,bsc
597,2021-08-21,3263976.8491910333,bsc
598,2021-08-22,2755264.6872565583,bsc
599,2021-08-23,2402669.307067339,bsc
600,2021-08-24,2301572.043002574,bsc
601,2021-08-25,2276582.2361783884,bsc
602,2021-08-26,2557745.4271576116,bsc
603,2021-08-27,2816066.5423506037,bsc
604,2021-08-28,3534947.200394978,bsc
605,2021-08-29,3010192.013314618,bsc
606,2021-08-30,3163294.292079845,bsc
607,2021-08-31,3326067.320852884,bsc
608,2021-09-01,3166059.9563081386,bsc
609,2021-09-02,3350021.8509243424,bsc
610,2021-09-03,3373479.209126128,bsc
611,2021-09-04,3268842.959822007,bsc
612,2021-09-05,2863434.1853693146,bsc
613,2021-09-06,3023220.9305628655,bsc
614,2021-09-07,3191074.967308034,bsc
615,2021-09-08,2182034.9534817995,bsc
616,2021-09-09,2164445.1540576825,bsc
617,2021-09-10,1980250.6853859688,bsc
618,2021-09-11,1482503.9335792842,bsc
619,2021-09-12,1681815.1814967974,bsc
620,2021-09-13,1734042.8368370505,bsc
621,2021-09-14,1820371.1480810223,bsc
622,2021-09-15,1789542.5615474035,bsc
623,2021-09-16,2127450.488681793,bsc
624,2021-09-17,1857314.8851008276,bsc
625,2021-09-18,1873769.3458033637,bsc
626,2021-09-19,1788695.661046858,bsc
627,2021-09-20,1966965.1714814927,bsc
628,2021-09-21,1781484.444437754,bsc
629,2021-09-22,1556499.2448875508,bsc
630,2021-09-23,1850233.6498799338,bsc
631,2021-09-24,1723776.846439561,bsc
632,2021-09-25,1343482.0938124955,bsc
633,2021-09-26,1383622.5910076,bsc
634,2021-09-27,1506823.2971416654,bsc
635,2021-09-28,1392577.819467679,bsc
636,2021-09-29,1468426.604770324,bsc
637,2021-09-30,1836572.4050897732,bsc
638,2021-10-01,1776328.6114783627,bsc
639,2021-10-02,1945629.6268891671,bsc
640,2021-10-03,1947221.4427660257,bsc
641,2021-10-04,2064270.5794136322,bsc
642,2021-10-05,2164365.2789448644,bsc
643,2021-10-06,2362215.396442129,bsc
644,2021-10-07,2757717.575488944,bsc
645,2021-10-08,2378600.3526580674,bsc
646,2021-10-09,2141242.563192356,bsc
647,2021-10-10,2313800.564338714,bsc
648,2021-10-11,2336619.295985374,bsc
649,2021-10-12,2565881.8784383656,bsc
650,2021-10-13,2875176.7250400144,bsc
651,2021-10-14,2813278.1822536876,bsc
652,2021-10-15,2660845.062035419,bsc
653,2021-10-16,2419300.2517798278,bsc
654,2021-10-17,2533184.025125805,bsc
655,2021-10-18,3015245.760539042,bsc
656,2021-10-19,3174450.812186083,bsc
657,2021-10-20,3079900.171073575,bsc
658,2021-10-21,3428755.2823004695,bsc
659,2021-10-22,3075309.905336383,bsc
660,2021-10-23,2844757.5632205247,bsc
661,2021-10-24,2854995.911130317,bsc
662,2021-10-25,3187749.593336551,bsc
663,2021-10-26,3838218.9512426187,bsc
664,2021-10-27,4055588.0401535323,bsc
665,2021-10-28,4363434.966987866,bsc
666,2021-10-29,5079778.407360521,bsc
667,2021-10-30,5253317.878111372,bsc
668,2021-10-31,4687928.23836244,bsc
669,2021-11-01,5098770.886778012,bsc
670,2021-11-02,6056455.09192813,bsc
671,2021-11-03,5848886.901277668,bsc
672,2021-11-04,5820856.492948806,bsc
673,2021-11-05,5157811.1965359,bsc
674,2021-11-06,5450324.436663894,bsc
675,2021-11-07,5884040.641486445,bsc
676,2021-11-08,5861469.328706165,bsc
